EMA_slow,EMA_fast,RSI,BB_upper,BB_middle,BB_lower,ATR,MACD,MACD_signal,MACD_hist,ROC,ADX,DC_upper,DC_lower,DC_middle,Volume_SMA,Volatility,signals
0.044004556726859934,0.037774502206432886,0.30446813975924086,0.04306779133473812,0.04720211209433013,0.059517681368243716,0.023532519291936074,0.5380695009803521,0.5363481924545302,0.618498174327481,0.4658094528333216,0.2828812276009431,0.05104500659842638,0.07563502502123658,0.06249295884929232,0.0006062332905747009,0.08845460483987479,0.0
0.0435484047460972,0.03738867598912521,0.29469579947476765,0.042936657165222186,0.04678677351136877,0.05881209247828355,0.022922551791221442,0.5366280400576166,0.535571408218522,0.6163774276250473,0.47381195032154694,0.29668541054697145,0.050890262596371735,0.07563502502123658,0.06241025635270425,0.001430927637779602,0.08285688162400419,1.0
0.04315169772086411,0.03711432537524345,0.43659063394584413,0.04274132488855567,0.04660323561142922,0.058645052692247915,0.03219837910324679,0.5375681563888884,0.5351628766374444,0.6200295558647771,0.48519829943923204,0.2681395063795608,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.0029231106966896327,0.08918610766632587,1.0
0.04286700064539642,0.03704978782146945,0.6202714401157066,0.04293106661846535,0.04665737613534683,0.05855511156743433,0.03767668373006781,0.5423455536643488,0.5359179258363791,0.6315693130640575,0.5556982463288234,0.25082825288898786,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.004778841685237914,0.12354767310721439,1.0
0.04255849296092287,0.0369315013865443,0.5627414021012638,0.04314794545561035,0.04676635380431822,0.05854797849583164,0.03490145577357067,0.5451474713798113,0.5371564787289917,0.6363644380144212,0.5321163839371713,0.23475351750488443,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.005266682949310177,0.1201478538423615,1.0
0.04227651995916701,0.036856889979444196,0.5928470991865527,0.043423447182194264,0.046874689275679796,0.058477770759572126,0.032620363364366516,0.5482091349694472,0.5388406558158415,0.6407838948256326,0.5394238581668065,0.22118551080038018,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.006155007409935215,0.11997034619750578,1.0
0.041976375082520806,0.03673980428033333,0.5452559966759032,0.04346812152691326,0.046895555255645635,0.0584730874598975,0.03033116865810668,0.5498099495003054,0.5405505129434989,0.6410385754123861,0.5329647012449837,0.20225632581647884,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.006810007180187146,0.12010018580387492,1.0
0.04168019345348378,0.03662352569645552,0.5412077202768146,0.04355439852818849,0.04694054174244734,0.058473569042903004,0.02787693755392149,0.5510510849013814,0.5421994622916053,0.640434525397433,0.535050979389728,0.18464810324095804,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.006791040538017275,0.11840769131550917,1.0
0.04138836419193909,0.036508916228231214,0.5378154694532613,0.04365907033366173,0.04700053823778995,0.05848516123072621,0.02549136414079807,0.5520135221800839,0.5437365723098503,0.6393253641478661,0.5401705935126613,0.16492004625111906,0.050557837589870216,0.07563502502123658,0.06223259274312354,0.006888362110239618,0.11638665529016866,1.0
0.04109439286647387,0.03638366332571491,0.5188376366003864,0.04376030317554455,0.04707400999823309,0.058527752087420296,0.02287195259610035,0.5525102929973409,0.5450787574919543,0.6373922063303633,0.5436591422699973,0.14660113618912562,0.04957623080439423,0.07563502502123658,0.06170797575798179,0.006571063702006018,0.11010940672905416,1.0
0.040819725223015885,0.036289089267676294,0.5493855720601521,0.04396523279350992,0.04723539752298721,0.05863968067605001,0.02125843768636429,0.553425949627471,0.5463598623778511,0.6367864453896522,0.5353359231952304,0.13440375567780688,0.049489167112215224,0.07563502502123658,0.0616614448126154,0.007387799632648361,0.10941102680900609,1.0
0.04070336278718201,0.03649037372863376,0.7580257506005998,0.04575758338715977,0.0477716978354011,0.05784060590721081,0.03452356564610639,0.5598000315857111,0.5488282009760472,0.6485607794230778,0.6199956509141621,0.1598868106797906,0.049489167112215224,0.07563502502123658,0.0616614448126154,0.010979656729812836,0.16076425515932563,0.0
0.04056979288386012,0.03664647502066687,0.7127366064680745,0.04696168909097698,0.04832871174190735,0.057703435520221794,0.03268413432536641,0.5640204740293251,0.5517586200669465,0.6531434407938336,0.630678432968341,0.18354964746734698,0.049489167112215224,0.07563502502123658,0.0616614448126154,0.012210048537396958,0.1615651277952781,0.0
0.04043457805305106,0.036788256113330337,0.7024433619696462,0.04790053616900061,0.048992613453976805,0.05806290731370993,0.029322823095119167,0.5670668975657546,0.5547928388975817,0.6541728697896354,0.6227544704633428,0.20245485405708835,0.049489167112215224,0.07563502502123658,0.0616614448126154,0.0124198246150309,0.16143973978012255,0.0
0.04029388254002397,0.036908885643812284,0.6815931061407401,0.04861525760238522,0.04959631186130388,0.05853623345625246,0.029178596587067354,0.5690161191825017,0.5576616286006152,0.652532234262644,0.6403534634825804,0.22308496611757517,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.013351556295166603,0.16109473844848227,0.0
0.04014308573643391,0.037000155013794195,0.6476950470664584,0.04892618915765615,0.05028799134117347,0.059613760880169356,0.02824236304737531,0.5699090789804474,0.5601588772495373,0.6488474934800007,0.6376670090622824,0.23561457382661316,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.013887375540483807,0.16082337057609977,0.0
0.040019282018989355,0.03713372609879409,0.6825661500914315,0.049128106821663464,0.05107423714026228,0.06099826663592865,0.02589319782879637,0.5713250235421341,0.5624773265511143,0.6470742594328284,0.623081158107027,0.24841571523513728,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.014225291019991499,0.16015373490377127,0.0
0.03985565456634005,0.03718126483728437,0.5757908848481978,0.04910510786672545,0.05157568462646299,0.06204119400538531,0.035648890648486455,0.5706899915700749,0.564188278635639,0.6410494345951868,0.5523238800411066,0.2721329012578353,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.016808950195667558,0.16257346988520088,0.0
0.039645389924327895,0.037131616431713865,0.47585552421269656,0.049116067400053615,0.051603843358946924,0.062086850756118764,0.034090079540974455,0.5681749317526367,0.5649874877133195,0.632007266567098,0.5431178194311891,0.2867191902534995,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.017804850444413076,0.16442752982573253,0.0
0.039453876642678326,0.03711179425674718,0.5041753732677927,0.04914105066522806,0.051767309862403924,0.0623926095049394,0.030795432758089686,0.5665931403174179,0.5652686474281021,0.6268695365806842,0.5403019650238586,0.298620176967814,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.01835134610508059,0.16449788022601916,0.0
0.03923729202842527,0.03703758672136012,0.45018567590779146,0.04914093178345172,0.051779326577000864,0.06241714680018244,0.029431866848549156,0.5641580191001954,0.5649421252556888,0.620842880285649,0.5380523200998616,0.301293016801081,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.01814104364331005,0.16194090665692326,0.0
0.03905093385059341,0.03701585989093564,0.5034514004810486,0.049132248542434365,0.051944033936856523,0.06276090023590498,0.026805364228890786,0.5631032360049096,0.5644420446328362,0.619121622584976,0.5510420089157578,0.30377493950340034,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.017423166763426073,0.16210453267573358,0.0
0.03886506003953752,0.03698885816081654,0.4968065033184909,0.049090145268914726,0.05210497518869538,0.06313221697326969,0.023747507166801567,0.5620670797387243,0.5638073354231656,0.6177864499603939,0.5502677890204599,0.307438358310419,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.016428470171117374,0.15813163222398466,0.0
0.03868403589809202,0.036965149452070106,0.4994898533282009,0.049015485393343244,0.05227415616240909,0.06355457714790051,0.021637347491132823,0.5612186775552767,0.563107441547128,0.6171399841232879,0.5545769209987371,0.31334864722562683,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.014801118908562099,0.1346435558078805,0.0
0.03849850903798055,0.03692691437909382,0.47979338050801607,0.04886172973197822,0.05244282555497608,0.06405924005411386,0.018499461650705762,0.5601856569152858,0.5623135918190226,0.616208181416558,0.5444250170431213,0.31638183663200303,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.014548642917647427,0.1325214400328186,0.0
0.03832477167160542,0.03690568899898525,0.5017513167097418,0.04873072298685707,0.05259500461908799,0.0645064325714161,0.016801022311074533,0.5596173561729993,0.5615498164256469,0.6165064422048692,0.4796182137407658,0.3206873794105703,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.013996488807140304,0.1317498797872279,0.0
0.0381622715254403,0.0369001969567847,0.5233713188907927,0.04816352235126592,0.052301433233767694,0.06450769103251593,0.014952841265738584,0.5594078701064852,0.5608913565506972,0.6175509038639388,0.49144713381238514,0.32638585988083346,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.013314066334621944,0.13014346289115072,0.0
0.03803021273622331,0.036946948437318716,0.5930525623214891,0.04780634637003489,0.0521514637648217,0.06457937794544973,0.014793859787190772,0.5601983768434164,0.5605436043370691,0.6206323323588038,0.5054078738443254,0.33850785135445316,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.013509795299032814,0.13138902754055168,0.0
0.03784857843239775,0.036892122777298336,0.45200876922340383,0.04736686460030945,0.051854311311473875,0.0644387860414317,0.02077415622089021,0.5588344403976472,0.5599565297791997,0.6182588643604087,0.48572797646931115,0.31668233129365464,0.04913073606779016,0.07563502502123658,0.061469882349224014,0.014420136210872469,0.13857116546698553,0.0
0.03768239734225659,0.03686210663738779,0.4833778664923803,0.04692163102249006,0.05161865744279333,0.06442918949092684,0.01858629157519367,0.5581602396844538,0.5593341927454021,0.6179091504278236,0.49663509836558595,0.2964157769514847,0.04828562059936646,0.07563502502123658,0.06101821276451744,0.014247673913889248,0.13852393897707416,0.0
0.03750940397210176,0.036813959301769644,0.4582588575086909,0.04654836586408059,0.051391558952439895,0.0643611412296856,0.01589165518532057,0.5572242159982498,0.5586243541182527,0.6170413575257984,0.48171333353617035,0.2785040573001406,0.04758927259012062,0.07563502502123658,0.06064605152987104,0.014032099707087072,0.13858137711488655,0.0
0.03735608531441209,0.03679875450389694,0.504302775817121,0.04566344519239235,0.05114062295758713,0.06478379046599976,0.017723227602367213,0.5570656303182581,0.558020570398818,0.6180931520430696,0.5074561249477493,0.2518732409313263,0.04758927259012062,0.07563502502123658,0.06064605152987104,0.013470564951297791,0.06989641162504244,0.0
0.0372130894369396,0.03679807204957919,0.5246329911329362,0.0453350374578117,0.05104197487389882,0.06492942443749598,0.01743229825118322,0.5571874120230348,0.5575651217277233,0.619564257849723,0.5333372209056456,0.227144625731713,0.04679794600758859,0.07563502502123658,0.060223129263915876,0.013923811583131173,0.06958580068873128,0.0
0.03706511765740633,0.036782495077842536,0.5002750442599129,0.04535270567868949,0.05107259354976938,0.06497300973790553,0.016689859070090247,0.5569707686382788,0.5571517024066668,0.6199810819353525,0.5230902659569819,0.20922106253732253,0.04660572746641424,0.07563502502123658,0.06012039860531479,0.014062518904580424,0.06965074539132753,0.0
0.036909622317425894,0.0367475504295105,0.4676915223496995,0.04531462776720266,0.05102626824422184,0.06491902169724971,0.015164007755531879,0.5563938509449494,0.5566903199711138,0.6195054100221362,0.5315427397794477,0.18770994690559167,0.04546630764335223,0.07563502502123658,0.059511438886178686,0.01467495470460194,0.0697597620602345,0.0
0.03671342526871069,0.03663030460616898,0.3564289525735624,0.04553581854584535,0.050934107444863055,0.06449873113474815,0.021186415111524623,0.5543120893519844,0.5558497847951483,0.6157451807016097,0.4996808446547477,0.18900735704609278,0.04522013868810039,0.07563502502123658,0.0593798745805417,0.01926591490326551,0.07573037092828831,0.0
0.03651725206736556,0.036510277259176716,0.34809381534080014,0.045651366604034765,0.0507503845049342,0.06400374561561574,0.018041454541684765,0.5525473341178907,0.5547777156966468,0.6134489540060857,0.49935378830159444,0.1902120950337009,0.04522013868810039,0.07563502502123658,0.0593798745805417,0.019953745351271836,0.07226535010472254,0.0
0.03632926398721015,0.03640317575731539,0.36566762533781666,0.04567200743830149,0.05058972625543183,0.06365561844113034,0.015110147124464799,0.5513520737409355,0.5536493854865271,0.6128909870999744,0.5007936383811594,0.19100006010560833,0.04522013868810039,0.07563502502123658,0.0593798745805417,0.01747872277935818,0.06747698708950157,0.0
0.036105387052552285,0.03622457115795899,0.28207244146281735,0.04586496635789028,0.05030376327908191,0.06287136501143196,0.016705293571357756,0.5489970864626298,0.5522134182556838,0.6098400115376039,0.48629548236236253,0.20448295787904613,0.04522013868810039,0.07563502502123658,0.0593798745805417,0.01785828784682462,0.06431666373692206,0.0
0.03585637824965618,0.03599646748192567,0.23506069847361527,0.04614005659350842,0.04995180633479614,0.06186650391707603,0.017861437541009648,0.546130841218508,0.5504155635263446,0.6062510094349266,0.46920058705542406,0.22556651158988655,0.04496072442160794,0.07563502502123658,0.059241231355572466,0.019670137252216353,0.06537279947048046,0.0
0.03561773439332497,0.03578769436752316,0.25839026658911834,0.0461448467887588,0.0495916096686355,0.0611297147674431,0.016650548210592628,0.5441875204192971,0.5485372013850546,0.605452580995224,0.4682724598762408,0.24514409717852398,0.04496072442160794,0.07563502502123658,0.059241231355572466,0.020137180522921166,0.06354677972750764,0.0
0.035378842593915216,0.035577603226460586,0.24985725230329342,0.0459985829926666,0.04919217364004559,0.060472373871410676,0.014728202960049267,0.5426055858954809,0.5466762717212641,0.6056254667640342,0.4542658541776061,0.2633232837965445,0.044531867088147534,0.07563502502123658,0.05901202976012221,0.020947189859228315,0.05898486500510078,0.0
0.035175797981982365,0.03543521943209954,0.3810552878709312,0.04541941398160973,0.04880469990252635,0.060295480005919624,0.016311453981651736,0.5426558755314324,0.545198916424099,0.6094295473528171,0.4912569898416576,0.25861424413995576,0.0432651630546272,0.07563502502123658,0.058335043352769594,0.02245050947053626,0.06539662428683125,0.0
0.03498304414679679,0.03531040237683353,0.4046827917766003,0.04521084742188439,0.04859685645576166,0.06009300810884512,0.015822446359498157,0.5430680232573444,0.5441103658729469,0.6132854999811094,0.48883881872857976,0.2533277116447372,0.04298345789848597,0.07563502502123658,0.05818448682453406,0.02299324442335374,0.06577528852203302,0.0
0.034788967161291234,0.035180656706159386,0.3906412786377557,0.04488105397235098,0.04833678819320346,0.05991217607738898,0.013479010383996915,0.5433381585487839,0.5433006994263003,0.6160513198605835,0.4909911608551801,0.2484187886134629,0.041266090226414046,0.07563502502123658,0.05726664450331845,0.023096469315349834,0.06571548994949779,0.0
0.03454185611666036,0.0349472985215864,0.2702000913910841,0.044697134283827156,0.047932998282513226,0.05928566767664954,0.01966761715136215,0.5415858133797499,0.5422561356558219,0.613721736792228,0.4578055376114616,0.2638855568922687,0.04042775894179655,0.07563502502123658,0.0568186007065625,0.024697819242140217,0.07652465900797689,1.0
0.0343042293421921,0.034731865676169565,0.2890630390160635,0.044234003844031144,0.047493386806842494,0.05888058761165439,0.01924492600423968,0.5405359068779002,0.5411827260926338,0.6134356600111328,0.4567443371164731,0.2789156826386605,0.040399329981085044,0.07563502502123658,0.05680340692848365,0.026443878965232547,0.0762083681426787,1.0
0.034077401018543924,0.034536525733971785,0.31525346268823967,0.043538698053494446,0.047050107185502246,0.05871269527864563,0.017703477710090128,0.5401037042753095,0.5402261231907762,0.614594084534954,0.46290824528330216,0.2869241831402095,0.03939785522874813,0.07563502502123658,0.056268171564343605,0.027066425278139187,0.07216699857362355,1.0
0.03385688515106128,0.03435232600838434,0.32355103756619497,0.04276944102230168,0.04663641219303376,0.05868282558930164,0.01565118866425661,0.5400028195812849,0.5394379948366159,0.6162649228713042,0.46830951559475736,0.29191633480377976,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.027613118099340538,0.06413309328392823,1.0
0.033636867606867404,0.03416795686218965,0.31399766952392183,0.04195127639609267,0.04624295186762657,0.058745595933456615,0.01373768435580301,0.5399528407295573,0.5387961740986449,0.6177159217157607,0.48600929984172775,0.2986850355065356,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.028651099188786795,0.06266482105837586,1.0
0.03342500432478937,0.03399807541603064,0.3342566149011192,0.04154837587625296,0.04599568401844335,0.058667799816929364,0.013154502476278888,0.5402260408567559,0.5383445855556754,0.619602540487327,0.4895231955120708,0.2947377286890649,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.029531327709065826,0.06309235870349225,1.0
0.0332364371081241,0.03387136031747573,0.4294968421550412,0.04113436038069951,0.04581897082869606,0.058745047613974324,0.018051227394994505,0.5413137371477766,0.5382296310257166,0.6229410923454289,0.4964576083088476,0.27501625569645916,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.029831731097764876,0.06387695133466481,1.0
0.03303370402475789,0.03371540516917784,0.37172985479957,0.040527080880875865,0.045574043191141764,0.05888735663713281,0.01749694610284753,0.5416625400691047,0.5382166562217543,0.6239524714412892,0.5062937848674486,0.2567034593461824,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.029915897665068806,0.06367785137982891,1.0
0.03282272866912886,0.03354214139455064,0.3364845547159037,0.04034196587825878,0.04541316724753443,0.0587555889736537,0.015865194865832148,0.5416365879195176,0.538200399335856,0.6239199215493516,0.5143405501349018,0.2413446029664691,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.0313094199833784,0.06381190880719806,1.0
0.03262650872286704,0.03339588776916544,0.3899343600957704,0.04031878515422038,0.04537563678382954,0.05870377077247278,0.014788775808268389,0.5421594878865381,0.5383058081202808,0.6251265350644036,0.5168067634915853,0.22222199099269657,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.03092095466980223,0.06518637417014989,1.0
0.03250169647346304,0.033384414282625785,0.6177446857887561,0.04076996914419875,0.04552888254905606,0.058539684884383866,0.01829168796167191,0.5452066349551591,0.5390801825545766,0.6317609701691912,0.5513186360746332,0.21774233803988302,0.024196922241946597,0.07563502502123658,0.04814407569125864,0.027757362872692457,0.08013440250580856,1.0
0.03240954783775163,0.0334310922214357,0.6804435931377435,0.041535515827025915,0.045790180783307585,0.05826386913707372,0.02030032179097445,0.5488199567652429,0.540517943672155,0.6383400761374397,0.5505986299784061,0.22695579740792482,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.028826221572243526,0.08346516742471335,1.0
0.03232238022772807,0.03348197180382903,0.6865433561972336,0.042073943864000624,0.04596556603901432,0.05805283205395827,0.01815732351721505,0.5518385668996536,0.5423517375879934,0.6422677126310784,0.5490794058963435,0.23551115253539212,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.02877691218258321,0.08344163004853127,1.0
0.03223862136062894,0.03353407190165672,0.6900602072653774,0.04252842297162754,0.04612685560142117,0.05790161517573282,0.016900472601773034,0.5543024844523524,0.5443767437930842,0.6441640514408924,0.5523350616287507,0.24604121534629164,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.0279676000932951,0.07671128246393026,1.0
0.03214147995053651,0.033555383052451565,0.6246030867655405,0.04282005808917072,0.04625772241265198,0.05786018049254697,0.018850407245483022,0.5556869377907683,0.5463102677355437,0.6432567804400808,0.5729859121378641,0.26011483914597294,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.027282000203456443,0.07353030070407965,1.0
0.032050622857280914,0.03358419245373481,0.636297483217892,0.04319791791545127,0.04657675312355396,0.05811014830771262,0.01709612675565661,0.5569254481529483,0.5481375560773832,0.6422031939094914,0.572797283106915,0.2731832041028199,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.027316486914732565,0.07351854682536334,1.0
0.031964154426695285,0.03361682101102009,0.643660592080084,0.043535235500696406,0.046889633975989206,0.05839034138196962,0.014676466469994503,0.5579701768053116,0.5498359727380395,0.6409251151235038,0.5710173307682258,0.285318114419892,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.027403478539568937,0.07319069667709363,1.0
0.031903178537918825,0.03369361763721965,0.7058814531053224,0.04401497402691204,0.047256862161741894,0.058630874652866746,0.013936012948067874,0.5596327228743361,0.5515712010560441,0.6412901929893445,0.5814911223714664,0.3023588296947179,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.026893251651241668,0.07158846633474576,1.0
0.031818085299744114,0.033719003251208496,0.5893260060594605,0.04422303795865426,0.04754068085115741,0.058988220344996664,0.014309969442299416,0.5599493015598572,0.5530310751306707,0.638559380340189,0.5712916479829696,0.3129214158461327,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.027448079787414568,0.07478539613242811,1.0
0.0316695673139028,0.03361895908026702,0.3950865459296742,0.04417684471821573,0.04763632475619649,0.059231194646492194,0.017375120954402072,0.557740413015579,0.5536987563905622,0.6307028456722975,0.5382696059177967,0.2928460209585896,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.028919102865067405,0.09101045173371336,1.0
0.031500475664454575,0.03347789834678358,0.3471336491332881,0.04416657772863669,0.04764804758375164,0.059265827813333186,0.017448090362737013,0.5551121432095159,0.5536377116281472,0.6234757399082048,0.5179350389590658,0.2662577507952592,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.028545996385816914,0.08085616304875728,1.0
0.03133834209506442,0.0333492681293924,0.35993864589325714,0.044184335966822835,0.047612171595244876,0.059174233934643786,0.015711546768895815,0.5531856347939605,0.5531526047402824,0.6192701238915401,0.5281729876964943,0.24156864278645246,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.027623119685341837,0.08082931579508154,1.0
0.031010859906488747,0.03290354099917925,0.16429818945007146,0.04535741783358241,0.0471133690924201,0.056924855205577204,0.03825400670940566,0.5454810578126169,0.5510197647936603,0.6029288094302552,0.45312825889568265,0.2707947758330144,0.024196922241946597,0.07578967512167568,0.04821607348056395,0.03377078415871913,0.16260784855292928,1.0
0.030681406746448342,0.03245913315730137,0.15887429606612313,0.0460670000740262,0.04662624587832946,0.05518758544629897,0.035803112927170526,0.5392421487775861,0.5479006489848326,0.5931474653440773,0.44429354660466625,0.297933327947679,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03369475448711989,0.16237405436597127,1.0
0.030339160570568457,0.03199523576827629,0.14631797708611116,0.046599991094227966,0.046047266636627046,0.05344978103907176,0.03219191779743377,0.5338220818203698,0.5441779449053571,0.5871614072970059,0.40561925842316493,0.32313341205415325,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03373026996826603,0.16260229947927543,1.0
0.03000671323478349,0.03155530532125647,0.15602731849076668,0.046620633129168615,0.04527009868171743,0.051849209252173026,0.03014450978262572,0.529929201878525,0.5403182122103749,0.5858024325017324,0.3942972635488979,0.3487317187469628,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03454052029452598,0.16256969874503857,1.0
0.029685291214879866,0.031141116742612357,0.17144180990402344,0.04621589562232478,0.04441380980433947,0.05053611868818832,0.02695166018987044,0.5273295898091039,0.5366417260255825,0.5876197710754956,0.39503291491244397,0.36875866233969923,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03306549810572455,0.16118519375257195,1.0
0.029363081832386895,0.030729502039809148,0.1650511446313333,0.04560369846827997,0.04352584643468159,0.04937727823040919,0.023260005169224537,0.5253452305794398,0.5332511652851617,0.5904554231091355,0.3910300651107773,0.38735510996152595,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03207021189995356,0.16106418725625976,1.0
0.029058082025397863,0.03035472525792407,0.20742909935228526,0.044758642571306934,0.04266598737398135,0.04852089152601781,0.021383286273171438,0.5245286986467795,0.5303538074219639,0.5953467392522908,0.4023375454898738,0.40692429259956264,0.024196922241946597,0.06584589618157034,0.043586719222175274,0.03118515912582533,0.16200485002072945,1.0
